category,name,goal,environment,positions,levels,volume_hint,coaching_points,progression,regression,contra,rest,note,id,plyo_impact,equipment_detail
Mobility/Recovery,T-Spine Extension Bench,Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",vordere Schulter gereizt → Griff/ROM anpassen,fließend,"Alle Phasen, v. a. Postseason/Preseason",t_spine_extension_bench,,
Mobility/Recovery,Cat-Camel,Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,fließend,"Alle Phasen, v. a. Postseason/Preseason",cat_camel,,
Mobility/Recovery,Shoulder Sleeper (vors.),Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,fließend,"Alle Phasen, v. a. Postseason/Preseason",shoulder_sleeper_vors,,
Mobility/Recovery,Pec Doorway,Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,fließend,"Alle Phasen, v. a. Postseason/Preseason",pec_doorway,,
Mobility/Recovery,Lat Stretch Bar,Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,fließend,"Alle Phasen, v. a. Postseason/Preseason",lat_stretch_bar,,
Mobility/Recovery,Wrist Prayer,Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,fließend,"Alle Phasen, v. a. Postseason/Preseason",wrist_prayer,,
Mobility/Recovery,Calf Wall,Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,fließend,"Alle Phasen, v. a. Postseason/Preseason",calf_wall,,
Mobility/Recovery,Quad Prone Stretch,Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,fließend,"Alle Phasen, v. a. Postseason/Preseason",quad_prone_stretch,,
Mobility/Recovery,Breathing 90/90,Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,fließend,"Alle Phasen, v. a. Postseason/Preseason",breathing_90_90,,
Mobility/Recovery,Box Breathing,Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,fließend,"Alle Phasen, v. a. Postseason/Preseason",box_breathing,,
Mobility/Recovery,Parasym Atmung 4-7-8,Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,fließend,"Alle Phasen, v. a. Postseason/Preseason",parasym_atmung_4_7_8,,
Mobility/Recovery,Foam Roll Sequenz,Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,fließend,"Alle Phasen, v. a. Postseason/Preseason",foam_roll_sequenz,,
Mobility/Recovery,Stick Work (sanft),Beweglichkeit/Parasympathikus,Home;Gym,ALL,Rookie;Advanced;Pro;Elite,2×30–60 oder 2×8–12,ruhig atmen | Spannung lösen,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,fließend,"Alle Phasen, v. a. Postseason/Preseason",stick_work_sanft,,
Sled/Strongman & Tackle-Power,Prowler/Sled Push (schwer),"Schub-/Zugkraft, Ganzkörper-Power",Field;Gym,OL;DL SCHWERPUNKT;SONST JE NACH BEDARF,Rookie;Advanced;Pro;Elite,6–10×15–25 m,Körperwinkel 45–60° | Rumpf stabil,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Rücken/Griff akut → Last/Distanz stark senken,60–120 (schwer) / 30–60 (moderat),OL/DL Schwerpunkt; Off-Strength/Off-Power,prowler_sled_push_schwer,,
Sled/Strongman & Tackle-Power,Sled March (moder.),"Schub-/Zugkraft, Ganzkörper-Power",Field;Gym,OL;DL SCHWERPUNKT;SONST JE NACH BEDARF,Rookie;Advanced;Pro;Elite,8–12×20 m,Körperwinkel 45–60° | Rumpf stabil,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Rücken/Griff akut → Last/Distanz stark senken,60–120 (schwer) / 30–60 (moderat),OL/DL Schwerpunkt; Off-Strength/Off-Power,sled_march_moder,,
Sled/Strongman & Tackle-Power,Sled Backward Drag,"Schub-/Zugkraft, Ganzkörper-Power",Field;Gym,OL;DL SCHWERPUNKT;SONST JE NACH BEDARF,Rookie;Advanced;Pro;Elite,6–10×20 m,Körperwinkel 45–60° | Rumpf stabil,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Rücken/Griff akut → Last/Distanz stark senken,60–120 (schwer) / 30–60 (moderat),OL/DL Schwerpunkt; Off-Strength/Off-Power,sled_backward_drag,,
Sled/Strongman & Tackle-Power,Sled Lateral Drag,"Schub-/Zugkraft, Ganzkörper-Power",Field;Gym,OL;DL SCHWERPUNKT;SONST JE NACH BEDARF,Rookie;Advanced;Pro;Elite,6–10×15–30 m,Körperwinkel 45–60° | Rumpf stabil,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Rücken/Griff akut → Last/Distanz stark senken,60–120 (schwer) / 30–60 (moderat),OL/DL Schwerpunkt; Off-Strength/Off-Power,sled_lateral_drag,,
Sled/Strongman & Tackle-Power,Low Handle Sprint (leicht),"Schub-/Zugkraft, Ganzkörper-Power",Field;Gym,OL;DL SCHWERPUNKT;SONST JE NACH BEDARF,Rookie;Advanced;Pro;Elite,6–10×15–30 m,Körperwinkel 45–60° | Rumpf stabil,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",akuter Hamstring/Adduktor → nur Technik,60–120 (schwer) / 30–60 (moderat),OL/DL Schwerpunkt; Off-Strength/Off-Power,low_handle_sprint_leicht,,
Sled/Strongman & Tackle-Power,Harness Sprint,"Schub-/Zugkraft, Ganzkörper-Power",Field;Gym,OL;DL SCHWERPUNKT;SONST JE NACH BEDARF,Rookie;Advanced;Pro;Elite,6–10×15–30 m,Körperwinkel 45–60° | Rumpf stabil,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",akuter Hamstring/Adduktor → nur Technik,60–120 (schwer) / 30–60 (moderat),OL/DL Schwerpunkt; Off-Strength/Off-Power,harness_sprint,,
Sled/Strongman & Tackle-Power,Hill Sprint (kurz),"Schub-/Zugkraft, Ganzkörper-Power",Field;Gym,OL;DL SCHWERPUNKT;SONST JE NACH BEDARF,Rookie;Advanced;Pro;Elite,6–10×20 m,Körperwinkel 45–60° | Rumpf stabil,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",akuter Hamstring/Adduktor → nur Technik,60–120 (schwer) / 30–60 (moderat),OL/DL Schwerpunkt; Off-Strength/Off-Power,hill_sprint_kurz,,
Sled/Strongman & Tackle-Power,Tire Flip (kontrolliert),"Schub-/Zugkraft, Ganzkörper-Power",Field;Gym,OL;DL SCHWERPUNKT;SONST JE NACH BEDARF,Rookie;Advanced;Pro;Elite,6–10×15–30 m,Körperwinkel 45–60° | Rumpf stabil,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Rücken/Griff akut → Last/Distanz stark senken,60–120 (schwer) / 30–60 (moderat),OL/DL Schwerpunkt; Off-Strength/Off-Power,tire_flip_kontrolliert,,
Sled/Strongman & Tackle-Power,Sandbag Load to Platform,"Schub-/Zugkraft, Ganzkörper-Power",Field;Gym,OL;DL SCHWERPUNKT;SONST JE NACH BEDARF,Rookie;Advanced;Pro;Elite,6–10×15–30 m,Körperwinkel 45–60° | Rumpf stabil,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Rücken/Griff akut → Last/Distanz stark senken,60–120 (schwer) / 30–60 (moderat),OL/DL Schwerpunkt; Off-Strength/Off-Power,sandbag_load_to_platform,,
Sled/Strongman & Tackle-Power,Sandbag Carry (Bear Hug),"Schub-/Zugkraft, Ganzkörper-Power",Field;Gym,OL;DL SCHWERPUNKT;SONST JE NACH BEDARF,Rookie;Advanced;Pro;Elite,6–10×15–30 m,Körperwinkel 45–60° | Rumpf stabil,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Rücken/Griff akut → Last/Distanz stark senken,60–120 (schwer) / 30–60 (moderat),OL/DL Schwerpunkt; Off-Strength/Off-Power,sandbag_carry_bear_hug,,
Sled/Strongman & Tackle-Power,Trap Bar Carry,"Schub-/Zugkraft, Ganzkörper-Power",Field;Gym,OL;DL SCHWERPUNKT;SONST JE NACH BEDARF,Rookie;Advanced;Pro;Elite,6–10×15–30 m,Körperwinkel 45–60° | Rumpf stabil,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Rücken/Griff akut → Last/Distanz stark senken,60–120 (schwer) / 30–60 (moderat),OL/DL Schwerpunkt; Off-Strength/Off-Power,trap_bar_carry,,
Sled/Strongman & Tackle-Power,Farmer Carry schwer,"Schub-/Zugkraft, Ganzkörper-Power",Field;Gym,OL;DL SCHWERPUNKT;SONST JE NACH BEDARF,Rookie;Advanced;Pro;Elite,6–10×15–30 m,Körperwinkel 45–60° | Rumpf stabil,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Rücken/Griff akut → Last/Distanz stark senken,60–120 (schwer) / 30–60 (moderat),OL/DL Schwerpunkt; Off-Strength/Off-Power,farmer_carry_schwer,,
Sled/Strongman & Tackle-Power,Plate Pinch Carry,"Schub-/Zugkraft, Ganzkörper-Power",Field;Gym,OL;DL SCHWERPUNKT;SONST JE NACH BEDARF,Rookie;Advanced;Pro;Elite,6–10×15–30 m,Körperwinkel 45–60° | Rumpf stabil,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Rücken/Griff akut → Last/Distanz stark senken,60–120 (schwer) / 30–60 (moderat),OL/DL Schwerpunkt; Off-Strength/Off-Power,plate_pinch_carry,,
Sled/Strongman & Tackle-Power,Sled Chest Press (umhergehen),"Schub-/Zugkraft, Ganzkörper-Power",Field;Gym,OL;DL SCHWERPUNKT;SONST JE NACH BEDARF,Rookie;Advanced;Pro;Elite,6–10×15–30 m,Körperwinkel 45–60° | Rumpf stabil,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",vordere Schulter gereizt → Griff/ROM anpassen,60–120 (schwer) / 30–60 (moderat),OL/DL Schwerpunkt; Off-Strength/Off-Power,sled_chest_press_umhergehen,,
Sled/Strongman & Tackle-Power,Sled Row (Seil),"Schub-/Zugkraft, Ganzkörper-Power",Field;Gym,OL;DL SCHWERPUNKT;SONST JE NACH BEDARF,Rookie;Advanced;Pro;Elite,6–10×15–30 m,Körperwinkel 45–60° | Rumpf stabil,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Rücken/Griff akut → Last/Distanz stark senken,60–120 (schwer) / 30–60 (moderat),OL/DL Schwerpunkt; Off-Strength/Off-Power,sled_row_seil,,
Sled/Strongman & Tackle-Power,Battle Rope Waves,"Schub-/Zugkraft, Ganzkörper-Power",Field;Gym,OL;DL SCHWERPUNKT;SONST JE NACH BEDARF,Rookie;Advanced;Pro;Elite,6–10×15–30 m,Körperwinkel 45–60° | Rumpf stabil,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,60–120 (schwer) / 30–60 (moderat),OL/DL Schwerpunkt; Off-Strength/Off-Power,battle_rope_waves,,
Sled/Strongman & Tackle-Power,Car Push (sicher),"Schub-/Zugkraft, Ganzkörper-Power",Field;Gym,OL;DL SCHWERPUNKT;SONST JE NACH BEDARF,Rookie;Advanced;Pro;Elite,6–10×15–30 m,Körperwinkel 45–60° | Rumpf stabil,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,60–120 (schwer) / 30–60 (moderat),OL/DL Schwerpunkt; Off-Strength/Off-Power,car_push_sicher,,
Sled/Strongman & Tackle-Power,Sled Crossover Pull,"Schub-/Zugkraft, Ganzkörper-Power",Field;Gym,OL;DL SCHWERPUNKT;SONST JE NACH BEDARF,Rookie;Advanced;Pro;Elite,6–10×15–30 m,Körperwinkel 45–60° | Rumpf stabil,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Rücken/Griff akut → Last/Distanz stark senken,60–120 (schwer) / 30–60 (moderat),OL/DL Schwerpunkt; Off-Strength/Off-Power,sled_crossover_pull,,
Neck/Grip/Forearm,Isometric Chin Tuck,Nacken-/Griff-/Unterarmkraft,Gym;Home,OL;DL;LB;TE SCHWERPUNKT;SONST OPTIONAL,Rookie;Advanced;Pro;Elite,2–3×12–15 oder 20–45,ruhige Bewegung | kein Schwung,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,OL/DL/LB Zusatz; ganzjährig niedrig dosiert,isometric_chin_tuck,,
Neck/Grip/Forearm,"Neck Isometrics (4 Richtungen, Hand)",Nacken-/Griff-/Unterarmkraft,Gym;Home,OL;DL;LB;TE SCHWERPUNKT;SONST OPTIONAL,Rookie;Advanced;Pro;Elite,2–3×12–15 oder 20–45,ruhige Bewegung | kein Schwung,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,OL/DL/LB Zusatz; ganzjährig niedrig dosiert,neck_isometrics_4_richtungen_hand,,
Neck/Grip/Forearm,Neck Harness (leicht),Nacken-/Griff-/Unterarmkraft,Gym;Home,OL;DL;LB;TE SCHWERPUNKT;SONST OPTIONAL,Rookie;Advanced;Pro;Elite,2–3×12–15 oder 20–45,ruhige Bewegung | kein Schwung,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,OL/DL/LB Zusatz; ganzjährig niedrig dosiert,neck_harness_leicht,,
Neck/Grip/Forearm,Prone Neck Iso,Nacken-/Griff-/Unterarmkraft,Gym;Home,OL;DL;LB;TE SCHWERPUNKT;SONST OPTIONAL,Rookie;Advanced;Pro;Elite,2–3×12–15 oder 20–45,ruhige Bewegung | kein Schwung,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,OL/DL/LB Zusatz; ganzjährig niedrig dosiert,prone_neck_iso,,
Neck/Grip/Forearm,Manual Partner Resisted,Nacken-/Griff-/Unterarmkraft,Gym;Home,OL;DL;LB;TE SCHWERPUNKT;SONST OPTIONAL,Rookie;Advanced;Pro;Elite,2–3×12–15 oder 20–45,ruhige Bewegung | kein Schwung,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,OL/DL/LB Zusatz; ganzjährig niedrig dosiert,manual_partner_resisted,,
Neck/Grip/Forearm,Wrist Extension (DB),Nacken-/Griff-/Unterarmkraft,Gym;Home,OL;DL;LB;TE SCHWERPUNKT;SONST OPTIONAL,Rookie;Advanced;Pro;Elite,2–3×12–15 oder 20–45,ruhige Bewegung | kein Schwung,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,OL/DL/LB Zusatz; ganzjährig niedrig dosiert,wrist_extension_db,,
Neck/Grip/Forearm,Wrist Flexion (DB),Nacken-/Griff-/Unterarmkraft,Gym;Home,OL;DL;LB;TE SCHWERPUNKT;SONST OPTIONAL,Rookie;Advanced;Pro;Elite,2–3×12–15 oder 20–45,ruhige Bewegung | kein Schwung,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,OL/DL/LB Zusatz; ganzjährig niedrig dosiert,wrist_flexion_db,,
Neck/Grip/Forearm,Radial/Ulnar Deviation,Nacken-/Griff-/Unterarmkraft,Gym;Home,OL;DL;LB;TE SCHWERPUNKT;SONST OPTIONAL,Rookie;Advanced;Pro;Elite,2–3×12–15 oder 20–45,ruhige Bewegung | kein Schwung,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,OL/DL/LB Zusatz; ganzjährig niedrig dosiert,radial_ulnar_deviation,,
Neck/Grip/Forearm,Pronation/Supination mit Hammer,Nacken-/Griff-/Unterarmkraft,Gym;Home,OL;DL;LB;TE SCHWERPUNKT;SONST OPTIONAL,Rookie;Advanced;Pro;Elite,2–3×12–15 oder 20–45,ruhige Bewegung | kein Schwung,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,OL/DL/LB Zusatz; ganzjährig niedrig dosiert,pronation_supination_mit_hammer,,
Neck/Grip/Forearm,Gripper (Captains of Crush),Nacken-/Griff-/Unterarmkraft,Gym;Home,OL;DL;LB;TE SCHWERPUNKT;SONST OPTIONAL,Rookie;Advanced;Pro;Elite,2–3×12–15 oder 20–45,ruhige Bewegung | kein Schwung,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,OL/DL/LB Zusatz; ganzjährig niedrig dosiert,gripper_captains_of_crush,,
Neck/Grip/Forearm,Plate Pinches (static),Nacken-/Griff-/Unterarmkraft,Gym;Home,OL;DL;LB;TE SCHWERPUNKT;SONST OPTIONAL,Rookie;Advanced;Pro;Elite,2–3×12–15 oder 20–45,ruhige Bewegung | kein Schwung,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,OL/DL/LB Zusatz; ganzjährig niedrig dosiert,plate_pinches_static,,
Neck/Grip/Forearm,Towel Pull-Ups (Grip),Nacken-/Griff-/Unterarmkraft,Gym;Home,OL;DL;LB;TE SCHWERPUNKT;SONST OPTIONAL,Rookie;Advanced;Pro;Elite,2–3×12–15 oder 20–45,ruhige Bewegung | kein Schwung,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,OL/DL/LB Zusatz; ganzjährig niedrig dosiert,towel_pull_ups_grip,,
Neck/Grip/Forearm,Rice Bucket Series,Nacken-/Griff-/Unterarmkraft,Gym;Home,OL;DL;LB;TE SCHWERPUNKT;SONST OPTIONAL,Rookie;Advanced;Pro;Elite,2–3×12–15 oder 20–45,ruhige Bewegung | kein Schwung,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,OL/DL/LB Zusatz; ganzjährig niedrig dosiert,rice_bucket_series,,
Neck/Grip/Forearm,Finger Extension Bands,Nacken-/Griff-/Unterarmkraft,Gym;Home,OL;DL;LB;TE SCHWERPUNKT;SONST OPTIONAL,Rookie;Advanced;Pro;Elite,2–3×12–15 oder 20–45,ruhige Bewegung | kein Schwung,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,OL/DL/LB Zusatz; ganzjährig niedrig dosiert,finger_extension_bands,,
Neck/Grip/Forearm,Wrist Roller,Nacken-/Griff-/Unterarmkraft,Gym;Home,OL;DL;LB;TE SCHWERPUNKT;SONST OPTIONAL,Rookie;Advanced;Pro;Elite,2–3×12–15 oder 20–45,ruhige Bewegung | kein Schwung,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,OL/DL/LB Zusatz; ganzjährig niedrig dosiert,wrist_roller,,
Neck/Grip/Forearm,Reverse Curl (EZ),Nacken-/Griff-/Unterarmkraft,Gym;Home,OL;DL;LB;TE SCHWERPUNKT;SONST OPTIONAL,Rookie;Advanced;Pro;Elite,2–3×12–15 oder 20–45,ruhige Bewegung | kein Schwung,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,OL/DL/LB Zusatz; ganzjährig niedrig dosiert,reverse_curl_ez,,
Arm-Care Advanced / Thrower,90/90 Cable ER (stehend),Schulter-/Rotatorenpflege (Thrower),Gym;Home,QB;WR;TE SCHWERPUNKT,Rookie;Advanced;Pro;Elite,2–3×12–15,Scap gesetzt | Bewegung schmerzfrei,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,QB/WR/TE; ganzjährig gering-mittel,90_90_cable_er_stehend,,
Arm-Care Advanced / Thrower,90/90 Cable IR,Schulter-/Rotatorenpflege (Thrower),Gym;Home,QB;WR;TE SCHWERPUNKT,Rookie;Advanced;Pro;Elite,2–3×12–15,Scap gesetzt | Bewegung schmerzfrei,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,QB/WR/TE; ganzjährig gering-mittel,90_90_cable_ir,,
Arm-Care Advanced / Thrower,Prone Y,Schulter-/Rotatorenpflege (Thrower),Gym;Home,QB;WR;TE SCHWERPUNKT,Rookie;Advanced;Pro;Elite,2–3×12–15,Scap gesetzt | Bewegung schmerzfrei,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,QB/WR/TE; ganzjährig gering-mittel,prone_y,,
Arm-Care Advanced / Thrower,Prone T,Schulter-/Rotatorenpflege (Thrower),Gym;Home,QB;WR;TE SCHWERPUNKT,Rookie;Advanced;Pro;Elite,2–3×12–15,Scap gesetzt | Bewegung schmerzfrei,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,QB/WR/TE; ganzjährig gering-mittel,prone_t,,
Arm-Care Advanced / Thrower,Prone W,Schulter-/Rotatorenpflege (Thrower),Gym;Home,QB;WR;TE SCHWERPUNKT,Rookie;Advanced;Pro;Elite,2–3×12–15,Scap gesetzt | Bewegung schmerzfrei,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,QB/WR/TE; ganzjährig gering-mittel,prone_w,,
Arm-Care Advanced / Thrower,Scap Plane Elevation (DB),Schulter-/Rotatorenpflege (Thrower),Gym;Home,QB;WR;TE SCHWERPUNKT,Rookie;Advanced;Pro;Elite,2–3×12–15,Scap gesetzt | Bewegung schmerzfrei,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,QB/WR/TE; ganzjährig gering-mittel,scap_plane_elevation_db,,
Arm-Care Advanced / Thrower,Bottoms-Up KB Press,Schulter-/Rotatorenpflege (Thrower),Gym;Home,QB;WR;TE SCHWERPUNKT,Rookie;Advanced;Pro;Elite,2–3×12–15,Scap gesetzt | Bewegung schmerzfrei,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",vordere Schulter gereizt → Griff/ROM anpassen,30–60,QB/WR/TE; ganzjährig gering-mittel,bottoms_up_kb_press,,
Arm-Care Advanced / Thrower,Bottoms-Up KB Carry,Schulter-/Rotatorenpflege (Thrower),Gym;Home,QB;WR;TE SCHWERPUNKT,Rookie;Advanced;Pro;Elite,2–3×12–15,Scap gesetzt | Bewegung schmerzfrei,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Rücken/Griff akut → Last/Distanz stark senken,30–60,QB/WR/TE; ganzjährig gering-mittel,bottoms_up_kb_carry,,
Arm-Care Advanced / Thrower,Rhythmic Stabilizations,Schulter-/Rotatorenpflege (Thrower),Gym;Home,QB;WR;TE SCHWERPUNKT,Rookie;Advanced;Pro;Elite,2–3×12–15,Scap gesetzt | Bewegung schmerzfrei,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,QB/WR/TE; ganzjährig gering-mittel,rhythmic_stabilizations,,
Arm-Care Advanced / Thrower,Blackburn Series,Schulter-/Rotatorenpflege (Thrower),Gym;Home,QB;WR;TE SCHWERPUNKT,Rookie;Advanced;Pro;Elite,2–3×12–15,Scap gesetzt | Bewegung schmerzfrei,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,QB/WR/TE; ganzjährig gering-mittel,blackburn_series,,
Arm-Care Advanced / Thrower,Thrower’s Ten (Band),Schulter-/Rotatorenpflege (Thrower),Gym;Home,QB;WR;TE SCHWERPUNKT,Rookie;Advanced;Pro;Elite,2–3×12–15,Scap gesetzt | Bewegung schmerzfrei,Last/Distanz/Höhe progressiv ↑,"ROM/Last/Höhe ↓, Assist nutzen",Schmerz/Instabilität → skalieren/ersetzen,30–60,QB/WR/TE; ganzjährig gering-mittel,thrower_s_ten_band,,
